#gene	sample1	sample2	sample3
ABCD3	3538	2876	1627
F3	3408	4622	4647
SLC44A3	3008	2170	1092
CNN3	12473	6850	3860
ALG14	417	136	318
TMEM56	12848	3898	8432
TMEM56-RWDD3	305	291	168
RWDD3	1949	2801	1988
PTBP2	2781	5651	2720
DPYD	5714	1793	1037
SNX7	199	539	280
PLPPR5	757	519	271
PLPPR4	1583	899	1763
PALMD	7395	7954	8872
FRRS1	4087	3953	4032
AGL	3605	3869	2559
AC096949.1	2691	2897	1271
SLC35A3	1346	947	647
MFSD14A	3528	3182	4352
SASS6	365	1182	693
TRMT13	14	9	15
LRRC39	5772	2779	7839
DBT	700	350	1191
RTCA	1772	3504	1540
CDC14A	6390	2009	4133
GPR88	261	133	238
VCAM1	716	360	320
EXTL2	1726	1408	1845
SLC30A7	1102	951	648
DPH5	665	732	824
S1PR1	16930	9996	16355
OLFM3	270	351	303
COL11A1	577	368	884
RNPC3	340	1130	642
AMY2B	2534	2751	7409
AMY2A	882	1933	370
AMY1A	1099	1264	910
AMY1B	3591	1708	1349
AMY1C	1520	2568	1531
PRMT6	5833	5618	11711
NTNG1	2259	2086	1902
VAV3	4847	1488	3139
SLC25A24	2923	3051	1401
NBPF4	1508	2169	1323
NBPF6	2986	3745	5485
FAM102B	3765	1249	2675
HENMT1	2465	1148	2432
PRPF38B	1145	2001	2005
FNDC7	787	724	527
STXBP3	1626	1069	1062
AKNAD1	2604	2540	1569
RP11-475E11.9	4433	9953	14940
GPSM2	133	73	68
CLCC1	191	321	162
WDR47	7672	5046	4334
TAF13	5697	3039	6523
TMEM167B	531	1207	1022
C1orf194	2309	2092	1345
KIAA1324	3443	9876	3634
SARS	8586	7925	13569
CELSR2	14200	10138	7289
PSRC1	1953	1164	1036
MYBPHL	508	355	422
SORT1	970	2042	707
PSMA5	7509	2124	3020
SYPL2	3592	6382	8706
ATXN7L2	1572	9793	7755
CYB561D1	1685	1855	2857
AMIGO1	5979	4361	7251
GPR61	10381	6902	14174
GNAI3	298	479	228
GNAT2	3782	5346	6085
AMPD2	1322	1428	1231
GSTM4	2103	4614	4278
GSTM2	1080	1070	1573
GSTM1	5174	3267	4391
GSTM5	1015	2006	594
GSTM3	907	1860	1880
EPS8L3	3413	3521	2310
CSF1	441	287	703
AHCYL1	138	332	293
STRIP1	1909	4155	4196
ALX3	1816	1516	1308
UBL4B	10476	10335	8785
SLC6A17	645	704	767
KCNC4	5463	9021	4485
RBM15	572	976	1030
SLC16A4	1405	2978	623
LAMTOR5	101	25	50
PROK1	13339	15457	7648
KCNA10	5310	8189	5121
KCNA2	895	689	1418
KCNA3	32	40	70
CD53	1800	2635	2630
LRIF1	1294	581	2412
DRAM2	3411	7063	2163
CEPT1	5811	10119	6621
DENND2D	2650	2257	3168
CHI3L2	4479	4358	3391
CHIA	1452	1635	873
PIFO	2291	4932	1806
OVGP1	2803	3210	2521
WDR77	7871	21498	16763
ATP5F1	13	19	24
C1orf162	533	311	469
TMIGD3	1307	2058	979
ADORA3	709	1155	901
RAP1A	6256	9061	11491
FAM212B	669	340	1326
DDX20	572	700	474
KCND3	10374	11001	10631
CTTNBP2NL	5204	5797	7198
WNT2B	4252	1893	3993
ST7L	2947	4230	4549
CAPZA1	21	23	17
MOV10	4687	4046	7733
RHOC	480	259	737
RP11-426L16.10	1889	1109	1079
PPM1J	675	772	1098
FAM19A3	2810	1926	2493
SLC16A1	3587	5785	2363
LRIG2	536	230	322
MAGI3	538	475	967
PHTF1	4761	6039	5137
RSBN1	1726	2000	1341
PTPN22	1559	382	1116
BCL2L15	238	132	105
AP4B1	5367	3194	2069
DCLRE1B	1265	2874	1348
HIPK1	1636	1227	1721
OLFML3	1706	2393	1701
SYT6	956	1516	1316
TRIM33	357	584	645
BCAS2	10621	3041	2160
DENND2C	6767	6382	8395
AMPD1	834	181	548
NRAS	992	1086	1823
CSDE1	1744	2124	3728
SIKE1	2480	4599	8930
SYCP1	5458	3020	7440
TSHB	848	972	2406
TSPAN2	6679	8072	3685
NGF	1111	532	1516
VANGL1	2568	4896	2542
CASQ2	7963	4324	3754
NHLH2	3242	3804	3637
SLC22A15	2801	2586	1865
MAB21L3	8747	8165	4048
ATP1A1	1229	1195	1833
CD58	3530	6365	4039
IGSF3	6489	4781	4704
CD2	9	10	27
PTGFRN	2452	839	1290
CD101	1229	1047	1746
TTF2	1572	1013	1051
TRIM45	73	52	73
VTCN1	636	586	502
MAN1A2	2686	1949	1362
FAM46C	1212	1686	2881
GDAP2	5253	2960	2807
WDR3	1873	1053	1507
SPAG17	410	1085	533
TBX15	3754	2119	3826
WARS2	5475	6926	7662
HAO2	6161	3135	5622
HSD3B2	263	359	591
HSD3B1	690	1026	1928
ZNF697	14347	7177	10088
PHGDH	394	319	703
HMGCS2	393	441	289
REG4	1226	518	896
ADAM30	1343	1581	1517
NOTCH2	1715	1071	1766
SEC22B	4429	4034	3517
NBPF26	2227	2225	2478
PPIAL4A	286	573	421
AC241377.1	1502	3237	2603
FCGR1B	1061	973	969
FAM72B	1277	638	799
SRGAP2C	1491	629	725
HIST2H3PS2	4956	6012	7908
FAM72C	244	581	518
PPIAL4E	8055	10189	8441
NBPF15	927	1946	979
PPIAL4F	515	1405	626
SRGAP2B	1108	768	1162
FAM72D	6536	4556	4389
AC241585.1	732	318	360
PPIAL4D	1747	2417	1584
NBPF20	2568	4748	5625
GPR89A	1274	2215	896
PDZK1	253	226	374
CD160	1397	2163	826
RNF115	3178	4963	1592
POLR3C	1302	608	998
NUDT17	11835	6290	12547
PIAS3	1215	2599	2625
ANKRD35	98	154	236
ITGA10	3336	2219	4092
PEX11B	1925	2375	1810
RBM8A	23	26	54
CH17-270A2.2	1677	3275	1905
LIX1L	685	749	689
ANKRD34A	9974	4961	4152
POLR3GL	906	739	1320
TXNIP	934	686	1240
HFE2	3011	1890	3445
NBPF10	1842	3781	5389
RP11-458D21.5	543	645	1358
NOTCH2NL	8424	8534	10051
AC243756.1	680	294	428
NBPF12	1367	2012	2299
PRKAB2	750	832	564
FMO5	210	286	219
CHD1L	1119	1842	1214
BCL9	1899	3854	5810
ACP6	721	708	1348
GJA5	13441	5743	8061
GJA8	4389	4610	6263
GPR89B	952	1052	935
NBPF11	2268	1191	1431
AC245100.1	2973	7309	2808
PPIAL4G	6361	7971	10374
NBPF14	707	706	815
PDE4DIP	729	698	318
NBPF9	912	485	568
NBPF19	2818	499	2455
PPIAL4C	153	107	126
FAM231D	560	329	259
FCGR1A	3992	7270	2035
HIST2H2BF	7453	4801	4709
HIST2H3D	1856	1855	2167
HIST2H4A	4352	1690	3258
HIST2H3C	1877	4557	3223
HIST2H2AA3	4280	2406	2112
HIST2H2AA4	2022	2101	2535
HIST2H3A	2341	7347	4996
HIST2H4B	5447	6481	2900
HIST2H2BE	4582	8619	4950
HIST2H2AC	9281	8102	8061
HIST2H2AB	1543	1531	2196
BOLA1	224	176	110
SV2A	473	394	230
SF3B4	572	1128	1239
MTMR11	455	635	500
OTUD7B	6310	9601	4458
VPS45	923	810	1412
PLEKHO1	3791	2326	3820
ANP32E	1508	2892	2128
CA14	122	572	564
APH1A	59	62	32
C1orf54	307	390	637
CIART	565	442	229
MRPS21	3207	3313	3771
AC242988.1	2795	6169	3948
PRPF3	3452	3371	3253
RPRD2	2238	6136	1999
TARS2	247	319	311
ECM1	750	1630	1452
ADAMTSL4	1848	2920	2859
MCL1	57	30	43
ENSA	6339	5741	10947
GOLPH3L	499	1060	454
HORMAD1	4118	3716	9016
CTSS	7218	18393	10796
CTSK	2289	947	702
ARNT	5618	7976	6183
RP11-235D19.4	204	1052	646
SETDB1	718	890	527
CERS2	1759	2585	2231
ANXA9	1425	3327	1647
FAM63A	99	55	147
PRUNE1	296	783	518
BNIPL	770	392	755
C1orf56	7859	8160	7492
CDC42SE1	1259	900	1049
MLLT11	4694	4513	2885
GABPB2	1613	2654	1082
SEMA6C	42	63	23
TNFAIP8L2	75	233	190
SCNM1	3690	4086	4708
LYSMD1	1045	3727	2129
TMOD4	7039	13977	13827
VPS72	1659	2709	2120
PIP5K1A	82	108	140
PSMD4	4731	7268	2790
ZNF687	3922	1752	3740
PI4KB	535	437	515
RFX5	2797	1329	924
SELENBP1	3203	4998	3214
PSMB4	3226	7394	9878
POGZ	1678	1315	1356
CGN	1368	398	1514
TUFT1	8751	10315	10020
SNX27	3774	5304	6278
CELF3	4156	5298	5166
RIIAD1	478	431	267
MRPL9	2447	3842	4309
OAZ3	686	581	1037
TDRKH	3108	1713	3159
LINGO4	1275	1285	855
RORC	3395	1922	3122
C2CD4D	1438	1140	2308
THEM5	2040	1349	1868
THEM4	3305	4387	7182
S100A10	533	651	322
S100A11	2128	2673	1767
TCHHL1	5616	6672	4855
TCHH	3103	2072	2329
RPTN	664	2763	1247
HRNR	3107	3956	5309
FLG	6425	16175	4089
FLG2	3507	4151	5000
CRNN	233	173	546
LCE5A	8645	6730	5281
AL135842.1	643	273	241
CRCT1	342	275	128
LCE3E	361	3110	2014
LCE3D	422	322	160
LCE3C	1711	378	1297
LCE3B	2147	4292	2838
LCE3A	1041	928	1057
LCE2D	6525	3041	2430
LCE2C	1731	1562	1551
LCE2B	4372	3296	6331
LCE2A	1754	2211	2756
LCE4A	6021	4849	1492
C1orf68	1588	2556	1880
KPRP	3070	2028	1731
LCE1F	1034	357	456
LCE1E	168	238	115
LCE1D	3388	4926	3786
LCE1C	2348	1972	7921
LCE1B	1631	2825	2034
LCE1A	709	415	1226
LCE6A	1870	3309	2105
SMCP	3339	5042	4456
IVL	2566	3095	952
RP1-20N18.10	2649	2210	3452
SPRR4	1726	3246	4635
SPRR1A	788	3292	727
SPRR3	4680	2555	2582
SPRR1B	15383	7445	5661
SPRR2D	3364	5887	15757
SPRR2A	132	27	116
SPRR2B	644	708	604
SPRR2E	5155	3064	4047
SPRR2F	750	766	726
SPRR2G	1207	687	1459
LELP1	521	229	331
PRR9	1250	1257	1580
LOR	984	2190	1813
PGLYRP3	986	1291	1382
PGLYRP4	5353	5991	5490
S100A9	2647	2974	3243
S100A12	1098	887	1904
S100A8	398	1982	1495
S100A7A	544	2027	2298
S100A7L2	2041	1471	1662
S100A7	6570	5427	7007
S100A6	249	195	323
S100A5	4789	1779	3265
S100A4	1312	826	1299
S100A3	3840	4970	6040
S100A2	10095	11118	5207
S100A16	164	257	109
S100A14	55	36	30
S100A13	2371	3931	2868
S100A1	4299	3757	7318
CHTOP	2839	4168	6196
SNAPIN	1718	886	1342
ILF2	3007	2049	1439
NPR1	4020	4746	10062
INTS3	812	916	842
AL513523.2	5742	8354	5179
SLC27A3	420	1651	941
GATAD2B	613	223	327
DENND4B	11666	8181	6935
CRTC2	1040	367	316
SLC39A1	1660	2249	2054
CREB3L4	6590	3646	9576
JTB	217	153	114
RAB13	4107	3607	3399
RPS27	134	145	65
NUP210L	1874	2990	2969
TPM3	307	229	233
C1orf189	282	437	318
C1orf43	672	948	1489
UBAP2L	2146	2677	4371
HAX1	207	322	178
AQP10	4902	6409	2544
ATP8B2	6508	6098	8651
IL6R	14323	9975	22059
SHE	2345	2387	2409
TDRD10	93	281	75
UBE2Q1	3149	2886	2288
CHRNB2	1676	1434	1607
ADAR	1598	3791	2157
KCNN3	2394	3877	2838
PMVK	6399	3407	4368
PBXIP1	592	1188	987
PYGO2	3684	2819	3018
SHC1	319	405	481
CKS1B	220	781	703
FLAD1	511	432	519
LENEP	830	1399	1271
ZBTB7B	1905	1096	1820
DCST2	4312	3189	4700
DCST1	2223	4219	1661
ADAM15	2116	1580	2294
EFNA4	1921	2452	2170
RP11-540D14.8	1352	2052	1490
EFNA3	3393	10214	1092
EFNA1	8867	6854	5379
SLC50A1	976	691	925
DPM3	726	1825	2983
KRTCAP2	4517	1886	3129
RP11-201K10.3	1393	2589	1836
TRIM46	1211	524	1389
MUC1	2376	3925	602
AC234582.2	3779	12495	10455
AC234582.1	528	2572	1088
THBS3	6049	7699	7812
MTX1	155	170	188
GBA	3964	2816	5809
FAM189B	6411	8029	11320
SCAMP3	6657	3303	6023
CLK2	285	328	697
HCN3	2894	1388	3125
PKLR	876	725	1046
FDPS	7457	4064	4892
RUSC1	7984	4709	5848
ASH1L	7719	6814	4484
MSTO1	3836	8107	5209
YY1AP1	1851	1475	1680
DAP3	2550	1901	762
GON4L	2485	2118	2844
SYT11	1400	1911	3941
RIT1	485	771	583
KIAA0907	265	396	55
RXFP4	219	261	201
ARHGEF2	4658	4890	3210
SSR2	2684	1699	2864
UBQLN4	1376	1436	1296
LAMTOR2	976	343	316
RAB25	1020	763	1232
MEX3A	104	278	83
LMNA	976	1342	1885
SEMA4A	394	561	533
SLC25A44	3974	7711	5177
PMF1-BGLAP	1995	478	2471
PMF1	523	150	154
BGLAP	3260	2406	5691
PAQR6	228	362	519
SMG5	10	10	3
TMEM79	2609	1267	2899
GLMP	2066	1078	1348
VHLL	131	187	263
CCT3	4885	4211	3930
TSACC	2082	11981	4765
RHBG	1558	2222	554
C1orf61	2398	2107	2048
MEF2D	483	396	431
IQGAP3	9	6	9
TTC24	797	784	1863
NAXE	1136	1625	2446
GPATCH4	8017	2900	3416
AL365181.1	1297	910	1641
HAPLN2	3506	3167	5688
BCAN	2293	2099	2136
NES	10715	4357	4596
CRABP2	5198	3550	3257
ISG20L2	1287	1134	819
RRNAD1	5842	1819	6145
MRPL24	6402	6126	11278
HDGF	5127	1852	6544
PRCC	2131	5288	1173
SH2D2A	485	325	715
NTRK1	2230	8582	7564
INSRR	5246	5610	6367
PEAR1	341	482	552
LRRC71	2532	2814	1631
ARHGEF11	1466	1966	3122
ETV3L	840	1652	1461
ETV3	4623	3028	8686
FCRL5	1044	2208	1602
FCRL4	1992	1143	2362
FCRL3	1175	2041	853
FCRL2	3040	1401	4021
FCRL1	182	343	78
CD5L	327	528	312
KIRREL	3940	10443	8175
CD1D	1828	3313	3430
CD1A	1986	2335	1674
CD1C	1988	982	1509
CD1B	18082	9843	6892
CD1E	3624	4556	4037
OR10T2	54	45	50
OR10K2	3878	4921	3869
OR10K1	4923	8852	7262
OR10R2	1734	461	2332
OR6Y1	2397	1204	1399
OR6P1	9787	3619	6043
OR10Z1	651	1021	816
SPTA1	2182	2256	2536
OR6K2	4	2	4
OR6K3	481	269	212
OR6K6	6220	6628	5763
OR6N1	10642	13985	15598
OR6N2	5171	5930	3323
MNDA	3066	1665	1360
PYHIN1	2997	3287	3966
IFI16	650	1339	1631
AIM2	8570	5657	10784
CADM3	2642	3200	1400
ACKR1	951	921	551
FCER1A	3119	3667	3409
OR10J3	1125	1231	2233
OR10J1	678	335	493
OR10J5	527	694	630
APCS	3410	8402	5530
CRP	1550	881	1747
DUSP23	3827	1487	3041
FCRL6	1807	2389	1937
SLAMF8	2758	3761	5122
C1orf204	3021	2419	2653
VSIG8	3334	3184	2746
RP11-190A12.7	4323	6912	7931
CFAP45	2588	2324	1922
TAGLN2	13117	6645	16787
IGSF9	358	418	395
SLAMF9	258	71	236
KCNJ10	891	471	961
PIGM	1248	1237	1897
KCNJ9	3944	3184	2375
IGSF8	1132	1395	944
ATP1A2	53	34	47
ATP1A4	2780	1036	2407
CASQ1	5451	8049	3517
PEA15	853	1007	578
DCAF8	266	83	206
RP11-574F21.3	894	601	614
PEX19	1226	1177	822
COPA	4605	1791	3456
NCSTN	8589	13497	14167
NHLH1	4119	1387	615
VANGL2	2338	1865	756
SLAMF6	533	941	764
CD84	1311	1908	3074
SLAMF1	1714	1738	2702
CD48	2236	967	1065
SLAMF7	152	322	179
LY9	351	399	271
CD244	3109	2176	3223
ITLN1	4865	2470	2453
ITLN2	54	36	49
F11R	2642	528	808
RP11-544M22.13	109	163	147
TSTD1	12525	8464	7556
USF1	744	972	746
ARHGAP30	1913	1082	4066
AL591806.1	4086	10497	6246
NECTIN4	482	1140	1371
KLHDC9	635	1448	1481
PFDN2	1168	2376	2651
NIT1	3250	6835	9995
DEDD	530	332	769
UFC1	3215	1200	3428
USP21	6069	7571	8454
PPOX	232	408	260
B4GALT3	2275	3828	3422
ADAMTS4	3582	4387	4405
NDUFS2	507	1092	990
FCER1G	2479	2408	2488
APOA2	6291	11403	8444
TOMM40L	686	634	525
NR1I3	7410	6350	7142
PCP4L1	4622	7091	3098
MPZ	2938	985	1310
SDHC	3177	2532	3426
CFAP126	2296	1462	1100
FCGR2A	358	756	389
HSPA6	2355	3502	1707
FCGR3A	303	267	407
FCGR3B	2559	972	5356
FCGR2B	502	2846	1690
FCRLA	18028	17736	29223
FCRLB	9825	8356	16962
DUSP12	3405	7117	3357
ATF6	684	416	737
OLFML2B	7955	7827	3278
NOS1AP	149	261	134
RP11-565P22.6	4559	1575	1475
C1orf226	110	121	197
C1orf111	1405	1713	1250
SH2D1B	3373	5491	2407
UHMK1	7428	2668	6603
UAP1	215	201	215
DDR2	6372	7666	7896
HSD17B7	7794	7062	3885
CCDC190	7553	8389	5317
RGS4	633	671	2007
RGS5	8122	5983	4371
NUF2	7695	6734	4997
PBX1	2068	2679	2889
LMX1A	4898	8678	8657
RXRG	763	813	753
LRRC52	39	57	9
MGST3	7463	8164	5533
ALDH9A1	1770	1526	631
TMCO1	738	1552	531
UCK2	4768	6157	4640
FAM78B	5406	3088	2641
POGK	2797	2599	5522
TADA1	697	1272	1096
ILDR2	4412	3351	5267
MAEL	2227	704	3048
GPA33	134	97	142
DUSP27	1472	1202	1206
POU2F1	232	1241	433
CD247	1210	1460	1261
CREG1	3048	1175	2396
RCSD1	2578	634	712
MPZL1	3920	7065	6552
ADCY10	1344	430	798
MPC2	4495	5155	5922
DCAF6	13962	18265	9992
GPR161	10471	8825	5859
TIPRL	1312	1534	873
SFT2D2	3257	4172	3049
TBX19	2060	2594	2226
XCL2	2204	1552	1196
XCL1	96	123	166
DPT	4183	8045	4078
ATP1B1	4219	1414	913
NME7	3684	4927	3605
BLZF1	3890	4174	3345
CCDC181	3542	6223	6582
SLC19A2	468	1168	845
F5	1577	1208	1038
SELP	192	128	252
C1orf112	17110	2431	12210
SELL	606	180	583
SELE	1439	1432	1729
METTL18	1062	1371	899
SCYL3	3606	3491	4117
KIFAP3	4224	2322	3710
METTL11B	4441	1759	5056
GORAB	121	121	288
PRRX1	7573	3923	2966
MROH9	2122	2066	1067
FMO3	3216	317	4561
FMO2	765	1186	3862
FMO1	4387	5688	7894
FMO4	3179	6219	3585
PRRC2C	5002	5995	11771
RP3-454G6.2	1330	1900	1153
MYOC	587	783	572
VAMP4	1683	620	1819
METTL13	469	391	208
DNM3	9632	6441	3739
PIGC	3645	11923	5033
C1orf105	7767	5537	7481
SUCO	9148	5227	5283
FASLG	802	873	1074
TNFSF18	4136	4979	6157
TNFSF4	3377	5923	4274
PRDX6	159	125	113
SLC9C2	1458	1085	848
ANKRD45	73	47	32
RP11-360D2.1	2506	5520	2317
KLHL20	11115	7754	7315
CENPL	1516	1509	1077
DARS2	2962	6027	4785
ZBTB37	5358	8769	6884
SERPINC1	545	442	478
RC3H1	621	490	845
RABGAP1L	4001	2938	3747
GPR52	4793	6492	8585
CACYBP	738	420	661
MRPS14	1575	1823	3542
TNN	949	445	919
KIAA0040	1010	1162	759
TNR	27438	14277	6891
RFWD2	126	202	177
PAPPA2	1664	1055	621
ASTN1	8061	7892	5018
BRINP2	5475	2895	2281
SEC16B	2584	7279	2266
RASAL2	17	7	27
LINC00083	3076	1371	2350
TEX35	3128	2702	1994
RALGPS2	3238	3186	3702
ANGPTL1	956	907	1105
FAM20B	3773	2698	3776
TOR3A	2029	4852	3383
ABL2	5683	5617	5815
SOAT1	519	254	200
AXDND1	2545	2844	1964
NPHS2	3297	1644	2302
TDRD5	1039	1435	986
FAM163A	1393	1444	1313
TOR1AIP2	4912	10768	6501
TOR1AIP1	706	663	419
CEP350	516	2589	809
QSOX1	1807	3237	2022
LHX4	1021	1955	522
ACBD6	3520	8596	5090
XPR1	341	377	136
KIAA1614	692	3573	746
STX6	1484	903	2415
MR1	466	1261	869
IER5	395	723	1114
CACNA1E	3382	3472	871
ZNF648	1967	949	3374
GLUL	5736	5013	5123
TEDDM1	7135	1372	2950
RGSL1	2083	832	1315
RNASEL	2642	2784	1818
RGS16	5390	4639	5963
RGS8	3140	4942	3520
NPL	3851	6862	6486
DHX9	28	87	125
SHCBP1L	960	653	964
LAMC1	1021	684	680
LAMC2	1292	1034	1377
NMNAT2	1550	1254	1493
SMG7	5744	3914	6548
NCF2	1501	439	1819
ARPC5	34	101	72
RGL1	2607	1372	1514
APOBEC4	223	396	203
COLGALT2	4774	7837	2504
TSEN15	3825	5723	4661
C1orf21	1066	619	1640
EDEM3	692	708	441
FAM129A	448	1370	918
RNF2	1275	1673	1499
TRMT1L	59	186	56
SWT1	1502	1154	502
IVNS1ABP	4202	1467	3938
HMCN1	1215	857	493
PRG4	1244	440	667
TPR	378	395	299
C1orf27	1895	1078	3144
AL596220.1	5643	3290	3397
OCLM	1266	945	2046
PDC	1891	4276	4056
PTGS2	1581	1119	2565
PLA2G4A	4621	8458	4097
BRINP3	9077	5762	6794
RGS18	3151	2090	5799
RGS21	1347	734	418
RGS1	5147	11004	7172
RGS13	4591	4710	2707
RGS2	805	2680	1422
UCHL5	6271	5439	3075
TROVE2	2282	1257	780
GLRX2	6140	1732	5438
CDC73	4011	1975	2573
B3GALT2	1064	1636	1399
KCNT2	6473	10069	7015
CFH	1877	1682	1375
CFHR3	2170	2845	1667
RP4-608O15.3	2196	1072	952
CFHR1	3315	3969	3733
CFHR4	2013	3541	2299
CFHR2	327	263	175
CFHR5	810	240	1249
F13B	20	30	56
ASPM	306	980	576
ZBTB41	975	469	717
CRB1	4157	2593	9417
DENND1B	161	111	201
C1orf53	5670	4564	8986
LHX9	236	89	199
NEK7	345	1095	2008
ATP6V1G3	108	104	197
PTPRC	11914	9950	9519
NR5A2	56	30	67
ZNF281	1727	1417	4051
KIF14	7876	9736	17608
DDX59	740	1039	622
CAMSAP2	3363	2814	822
GPR25	5019	3580	4618
C1orf106	317	165	250
KIF21B	2306	5413	2305
CACNA1S	416	268	311
ASCL5	1229	1314	1668
TMEM9	766	1209	1446
IGFN1	2448	3336	2791
PKP1	3229	6213	10496
TNNT2	2141	1586	2254
LAD1	656	1148	934
TNNI1	1589	4205	1124
PHLDA3	5302	4465	8917
CSRP1	1539	359	1357
NAV1	90	189	140
IPO9	1096	572	1302
SHISA4	1124	1124	1559
LMOD1	1422	1456	1881
TIMM17A	45	75	48
RNPEP	5837	7239	4332
ELF3	403	721	1035
GPR37L1	446	912	532
ARL8A	3315	4623	2449
PTPN7	1474	2985	1625
LGR6	3138	1689	1428
UBE2T	1800	2454	1697
PPP1R12B	910	583	326
SYT2	7826	7995	5995
KDM5B	3815	4751	3786
RABIF	2578	2384	1950
KLHL12	1381	1611	4249
ADIPOR1	861	680	740
CYB5R1	11400	5630	9492
TMEM183A	3363	3144	4207
PPFIA4	995	781	1033
MYOG	1478	2239	2300
ADORA1	5438	6247	6013
MYBPH	838	1374	1056
CHI3L1	131	160	163
CHIT1	2130	2010	1332
BTG2	1646	1331	2108
FMOD	300	241	167
PRELP	3703	7107	10347
OPTC	7388	4865	2195
ATP2B4	2866	1697	2040
LAX1	2003	4007	2767
ZC3H11A	71	112	68
ZBED6	984	679	1693
SNRPE	3081	3125	2723
SOX13	187	108	297
ETNK2	405	578	531
REN	1872	1761	1303
KISS1	821	912	684
GOLT1A	944	859	1044
PLEKHA6	2328	9937	8708
PPP1R15B	3121	8366	8032
PIK3C2B	660	2123	1982
MDM4	610	1140	928
LRRN2	2776	1526	1427
NFASC	607	813	414
CNTN2	2448	636	835
TMEM81	3451	2428	4315
RBBP5	1993	1974	1172
DSTYK	448	1050	519
TMCC2	5178	7463	9182
NUAK2	1895	1294	913
KLHDC8A	3713	4574	3143
LEMD1	3216	789	985
CDK18	438	458	233
MFSD4A	1843	1178	1625
ELK4	318	244	498
SLC45A3	13058	9284	4424
NUCKS1	4626	2260	5135
RAB29	216	278	187
SLC41A1	1333	1357	1163
PM20D1	4902	4861	5565
SLC26A9	988	609	2059
RAB7B	4672	4701	4133
CTSE	3104	2648	774
C1orf186	215	132	157
AVPR1B	4072	11853	8912
FAM72A	1129	1521	417
SRGAP2	30	30	69
IKBKE	8145	5023	3798
RASSF5	1178	1260	1805
EIF2D	5137	3571	3614
DYRK3	2788	5719	2528
MAPKAPK2	9083	4831	3754
IL10	521	966	681
IL19	2200	7480	3693
IL20	1774	1186	1312
IL24	10467	2988	4343
FCMR	210	90	197
PIGR	2127	1080	1442
FCAMR	1620	3772	3386
C1orf116	31	20	15
PFKFB2	103	109	115
YOD1	136	72	95
C4BPB	2160	1154	1566
C4BPA	7572	4030	5021
CD55	63	57	52
CR2	1731	1148	2009
CR1	11639	10773	10084
CR1L	3914	4247	3154
CD46	1108	1132	1711
CD34	13073	10702	8399
PLXNA2	4168	2433	8951
CAMK1G	2123	3674	2038
LAMB3	1505	1535	5072
G0S2	630	776	425
HSD11B1	697	2353	957
TRAF3IP3	2580	4249	1134
C1orf74	6197	11269	9310
IRF6	1690	3990	2138
DIEXF	10931	6437	4357
SYT14	582	509	105
AL022397.1	1552	888	1158
SERTAD4	10540	5620	6187
HHAT	4227	1993	2102
KCNH1	1614	1169	1640
RCOR3	10779	7306	14396
TRAF5	296	335	324
RD3	1018	1869	2016
SLC30A1	2522	4173	2866
NEK2	3714	3066	5716
LPGAT1	905	2175	901
INTS7	6242	12756	20010
DTL	251	194	202
PPP2R5A	1713	1928	1035
TMEM206	2063	1410	1308
NENF	6061	3462	10500
ATF3	4616	4089	2914
FAM71A	50	69	350
BATF3	270	767	1020
NSL1	2546	2365	2665
TATDN3	824	2659	898
SPATA45	2230	4531	2350
FLVCR1	1738	933	1280
VASH2	1628	7270	8853
ANGEL2	388	1336	1833
RPS6KC1	4159	2112	2502
PROX1	159	103	89
SMYD2	55	145	192
PTPN14	2015	723	1177
CENPF	52	31	52
KCNK2	1531	1791	3591
KCTD3	8370	8770	11714
USH2A	1536	1227	1854
ESRRG	115	76	59
GPATCH2	2871	3034	2133
SPATA17	2233	1593	910
RRP15	91	145	171
TGFB2	6071	5499	7320
LYPLAL1	326	922	679
ZC3H11B	7105	2783	10486
SLC30A10	2745	2068	3435
EPRS	4408	4825	3370
BPNT1	853	816	415
IARS2	160	463	157
RAB3GAP2	2781	3203	2110
MARK1	18	43	19
C1orf115	631	309	528
MARC2	1693	2484	2541
MARC1	1188	1215	869
HLX	529	772	379
DUSP10	312	193	351
HHIPL2	967	557	1718
TAF1A	1649	4569	2678
MIA3	3221	2079	3775
AIDA	200	363	315
BROX	1745	784	2349
FAM177B	4724	11781	7251
DISP1	1474	566	2095
TLR5	10270	10324	8205
SUSD4	2242	2996	2154
CCDC185	3977	5221	3096
CAPN8	3248	4273	3459
CAPN2	2854	4258	2337
TP53BP2	3474	1821	2473
FBXO28	4978	5036	5740
DEGS1	192	179	52
NVL	2546	2034	3086
CNIH4	7338	1463	3760
WDR26	1326	1068	533
CNIH3	1790	1875	1402
DNAH14	783	425	1311
LBR	2440	738	871
ENAH	1723	1378	2298
SRP9	14937	28466	18229
EPHX1	149	95	86
TMEM63A	1255	1600	2755
LEFTY1	1977	2493	1804
RP4-559A3.7	135	122	59
PYCR2	357	295	255
LEFTY2	31	31	27
SDE2	1772	464	1031
H3F3A	2067	1393	2011
ACBD3	143	24	155
MIXL1	688	727	677
LIN9	986	853	622
PARP1	3148	2808	3450
STUM	9609	9431	10078
ITPKB	4328	6872	6782
PSEN2	1344	710	730
ADCK3	1388	3560	3284
CDC42BPA	5199	844	5547
ZNF678	491	719	586
SNAP47	479	816	904
JMJD4	153	205	231
PRSS38	218	1065	593
WNT9A	1576	362	1365
WNT3A	837	1734	1341
ARF1	1600	9210	3852
