#gene	sample7	sample8	sample9
ABCD3	2922	1792	4520
F3	3230	2312	1666
SLC44A3	1302	2800	2274
CNN3	7406	10225	2992
ALG14	191	261	488
TMEM56	11112	7642	10243
TMEM56-RWDD3	273	363	124
RWDD3	1867	2366	2501
PTBP2	4075	6849	5611
DPYD	1868	5678	3404
SNX7	597	227	235
PLPPR5	244	416	409
PLPPR4	1420	824	1444
PALMD	8548	4954	8776
FRRS1	6475	2470	7939
AGL	4054	1453	2858
AC096949.1	2060	3930	2559
SLC35A3	1548	676	1477
MFSD14A	2130	3834	4217
SASS6	653	724	711
TRMT13	4	13	9
LRRC39	4685	3275	2007
DBT	591	623	578
RTCA	2104	4601	2898
CDC14A	5688	6061	2958
GPR88	250	139	149
VCAM1	1058	740	816
EXTL2	1417	930	3256
SLC30A7	885	1434	1527
DPH5	872	505	793
S1PR1	10911	7916	13701
OLFM3	623	323	385
COL11A1	651	963	818
RNPC3	1044	901	2121
AMY2B	4572	867	2903
AMY2A	1339	574	1064
AMY1A	554	942	986
AMY1B	1500	2273	1107
AMY1C	1836	1383	1819
PRMT6	5193	4802	3717
NTNG1	4697	3644	4467
VAV3	2573	1850	4112
SLC25A24	5576	5675	4263
NBPF4	1096	1079	1742
NBPF6	4153	2994	4305
FAM102B	2518	4138	4372
HENMT1	3077	2014	2076
PRPF38B	1777	1202	2645
FNDC7	600	135	350
STXBP3	823	976	424
AKNAD1	1848	2019	2888
RP11-475E11.9	2899	6490	4047
GPSM2	70	108	57
CLCC1	104	115	65
WDR47	5017	2697	3413
TAF13	6594	4370	7058
TMEM167B	1072	1313	2337
C1orf194	3012	3151	2559
KIAA1324	2582	4076	4809
SARS	5421	9462	5899
CELSR2	4145	5564	14364
PSRC1	1565	1012	1235
MYBPHL	561	687	637
SORT1	1606	1092	2771
PSMA5	2172	3845	3840
SYPL2	6081	7476	6510
ATXN7L2	4674	5550	4312
CYB561D1	5711	4498	6342
AMIGO1	6570	4719	4952
GPR61	7078	17802	10254
GNAI3	223	416	348
GNAT2	3493	3862	4419
AMPD2	1079	527	486
GSTM4	1812	5007	5856
GSTM2	1591	933	1614
GSTM1	5767	2186	4212
GSTM5	2062	1126	4012
GSTM3	2003	1731	1830
EPS8L3	3927	589	1236
CSF1	617	830	306
AHCYL1	147	125	54
STRIP1	2444	2167	2371
ALX3	1627	1217	1613
UBL4B	6194	4439	7675
SLC6A17	1134	1291	631
KCNC4	8608	4415	3692
RBM15	944	846	1329
SLC16A4	743	2285	1078
LAMTOR5	46	20	32
PROK1	9571	11448	10477
KCNA10	6389	8682	7088
KCNA2	1035	977	2450
KCNA3	34	16	53
CD53	1390	1553	2500
LRIF1	2755	2893	3647
DRAM2	3533	4262	3284
CEPT1	9517	4177	5481
DENND2D	3814	2149	2027
CHI3L2	7679	13859	2419
CHIA	1302	1161	1143
PIFO	3690	4058	3403
OVGP1	2379	4758	3897
WDR77	7587	14624	15337
ATP5F1	32	42	5
C1orf162	1374	674	733
TMIGD3	1738	2880	2055
ADORA3	2114	1731	840
RAP1A	14202	14085	9376
FAM212B	630	1377	1191
DDX20	421	1115	1631
KCND3	10822	6613	10412
CTTNBP2NL	3987	4390	5280
WNT2B	3933	2657	2838
ST7L	2737	7947	5187
CAPZA1	36	13	30
MOV10	6824	6636	6954
RHOC	587	380	229
RP11-426L16.10	1147	1263	2579
PPM1J	758	620	848
FAM19A3	3555	1832	1460
SLC16A1	7038	7277	1074
LRIG2	187	282	440
MAGI3	399	442	774
PHTF1	5930	1990	4112
RSBN1	3276	2852	3061
PTPN22	704	1137	395
BCL2L15	98	180	159
AP4B1	4035	2009	2482
DCLRE1B	1224	2270	1100
HIPK1	1942	2351	2363
OLFML3	3241	3903	2831
SYT6	1464	1369	1222
TRIM33	920	387	475
BCAS2	6891	8342	8504
DENND2C	7190	7975	6972
AMPD1	535	746	387
NRAS	878	2309	2446
CSDE1	1419	1995	3411
SIKE1	8471	2206	8255
SYCP1	3426	2567	7117
TSHB	1196	1644	3448
TSPAN2	4020	4129	6291
NGF	1077	1218	1178
VANGL1	2987	2386	2098
CASQ2	2385	3855	5448
NHLH2	7084	10465	5592
SLC22A15	2676	4738	2243
MAB21L3	7822	13960	8828
ATP1A1	887	845	1259
CD58	2018	3927	2548
IGSF3	7381	5330	7043
CD2	41	20	39
PTGFRN	1298	1220	990
CD101	1250	1613	1394
TTF2	1050	1832	620
TRIM45	139	39	43
VTCN1	1064	618	884
MAN1A2	857	1520	1601
FAM46C	1224	1217	1726
GDAP2	12165	1897	4711
WDR3	2255	410	746
SPAG17	611	358	742
TBX15	1175	3103	4118
WARS2	4173	5648	4958
HAO2	6802	9421	6656
HSD3B2	144	182	220
HSD3B1	2334	1672	2691
ZNF697	4984	3653	18363
PHGDH	714	467	537
HMGCS2	211	193	327
REG4	1150	973	1510
ADAM30	3091	2462	2859
NOTCH2	4055	3345	1707
SEC22B	4077	2447	6239
NBPF26	1936	3116	1529
PPIAL4A	375	456	961
AC241377.1	1025	1445	2871
FCGR1B	760	940	1297
FAM72B	1474	590	680
SRGAP2C	624	1530	1553
HIST2H3PS2	10786	4711	4670
FAM72C	535	402	415
PPIAL4E	7338	8013	4905
NBPF15	1154	1067	622
PPIAL4F	1475	573	1284
SRGAP2B	1803	1165	1911
FAM72D	5818	3599	5353
AC241585.1	384	411	608
PPIAL4D	1458	1366	1323
NBPF20	4441	14356	9719
GPR89A	1637	986	1643
PDZK1	403	284	882
CD160	2578	2332	1268
RNF115	3014	2793	2467
POLR3C	690	796	1035
NUDT17	6482	5478	9764
PIAS3	1578	3051	2442
ANKRD35	144	86	59
ITGA10	3456	4016	3626
PEX11B	938	1058	1875
RBM8A	30	17	21
CH17-270A2.2	1802	3430	1720
LIX1L	518	427	768
ANKRD34A	11322	3480	6742
POLR3GL	2435	1071	882
TXNIP	1270	1332	531
HFE2	1461	4901	2343
NBPF10	3838	2418	5688
RP11-458D21.5	426	678	589
NOTCH2NL	10007	7775	13127
AC243756.1	427	531	301
NBPF12	1285	2184	1707
PRKAB2	401	281	1971
FMO5	303	212	236
CHD1L	1171	744	2209
BCL9	2444	3585	6627
ACP6	1269	1184	1207
GJA5	5002	7180	8312
GJA8	4527	5632	2023
GPR89B	1454	1220	1023
NBPF11	3650	4546	1871
AC245100.1	2163	5967	5763
PPIAL4G	5613	2716	5953
NBPF14	214	413	649
PDE4DIP	305	522	370
NBPF9	430	659	534
NBPF19	2292	1123	2424
PPIAL4C	138	49	94
FAM231D	347	412	290
FCGR1A	4620	2723	6900
HIST2H2BF	8336	5094	3445
HIST2H3D	618	2280	955
HIST2H4A	2282	5370	4205
HIST2H3C	2651	1746	4498
HIST2H2AA3	4041	5183	1657
HIST2H2AA4	905	4079	3937
HIST2H3A	5633	6450	7168
HIST2H4B	2411	3573	2599
HIST2H2BE	6162	4809	8120
HIST2H2AC	2202	7176	5556
HIST2H2AB	1380	591	1692
BOLA1	190	93	126
SV2A	529	388	530
SF3B4	2665	762	958
MTMR11	230	442	1101
OTUD7B	5802	4201	2847
VPS45	601	1008	752
PLEKHO1	3959	2073	2713
ANP32E	1618	2753	1929
CA14	436	391	541
APH1A	34	120	18
C1orf54	736	635	439
CIART	401	694	360
MRPS21	2628	2292	2223
AC242988.1	6281	3930	3242
PRPF3	3406	3429	6764
RPRD2	2787	6043	3822
TARS2	264	236	490
ECM1	2906	1192	1902
ADAMTSL4	380	1746	2389
MCL1	12	37	13
ENSA	9599	3785	11571
GOLPH3L	835	532	575
HORMAD1	7454	5310	5996
CTSS	7589	6002	2925
CTSK	1779	2491	1120
ARNT	5345	2562	8444
RP11-235D19.4	725	574	601
SETDB1	961	460	781
CERS2	2030	1696	1858
ANXA9	2010	3532	1611
FAM63A	67	75	61
PRUNE1	320	626	582
BNIPL	1063	931	877
C1orf56	5005	13997	16112
CDC42SE1	947	520	1819
MLLT11	2683	3169	3460
GABPB2	2140	1783	2868
SEMA6C	37	65	36
TNFAIP8L2	122	130	101
SCNM1	2103	1693	2688
LYSMD1	857	4557	2785
TMOD4	6600	14573	10154
VPS72	2581	1158	1747
PIP5K1A	64	104	72
PSMD4	3949	5214	4520
ZNF687	2999	2676	1837
PI4KB	356	838	615
RFX5	1852	805	1478
SELENBP1	1222	3303	2801
PSMB4	4007	7586	9351
POGZ	2552	1029	788
CGN	583	1173	1597
TUFT1	6426	7886	7147
SNX27	6572	5806	4313
CELF3	4493	1700	5778
RIIAD1	683	372	711
MRPL9	1479	4694	1282
OAZ3	423	1054	1532
TDRKH	3531	1521	1039
LINGO4	876	289	945
RORC	1968	2174	1781
C2CD4D	2467	2814	866
THEM5	1442	1458	2596
THEM4	5024	5817	6111
S100A10	637	627	1006
S100A11	2036	1713	1236
TCHHL1	3365	6377	10046
TCHH	2532	3566	2190
RPTN	590	1632	951
HRNR	1466	5648	2496
FLG	11950	26369	8037
FLG2	1055	1366	1349
CRNN	194	338	210
LCE5A	8522	4147	6250
AL135842.1	404	245	182
CRCT1	125	472	312
LCE3E	598	425	868
LCE3D	767	613	286
LCE3C	3517	1867	2622
LCE3B	1402	3255	3029
LCE3A	1244	753	455
LCE2D	6190	1893	4598
LCE2C	2690	2001	2302
LCE2B	2471	4766	3925
LCE2A	2124	1670	3617
LCE4A	3453	2312	3135
C1orf68	2498	3499	1294
KPRP	2462	1691	2376
LCE1F	519	388	395
LCE1E	206	156	196
LCE1D	3081	3874	6253
LCE1C	5423	6457	5463
LCE1B	1849	2467	2947
LCE1A	1343	1030	1487
LCE6A	2276	4119	1294
SMCP	4591	6747	2749
IVL	3689	1745	4750
RP1-20N18.10	2389	3542	3961
SPRR4	5955	4468	5211
SPRR1A	3357	789	2745
SPRR3	2466	3032	1222
SPRR1B	3736	8934	9528
SPRR2D	13667	8251	5921
SPRR2A	64	67	48
SPRR2B	302	434	517
SPRR2E	3112	1406	4118
SPRR2F	1303	761	897
SPRR2G	903	1448	1420
LELP1	343	407	957
PRR9	2098	1287	1733
LOR	2651	1371	2236
PGLYRP3	926	938	559
PGLYRP4	6732	5300	8922
S100A9	7166	2530	4292
S100A12	992	1441	652
S100A8	2241	1072	934
S100A7A	1046	972	1098
S100A7L2	1132	1484	2108
S100A7	7392	5979	4883
S100A6	167	208	78
S100A5	5151	2502	2760
S100A4	695	1643	812
S100A3	4648	3801	6012
S100A2	5687	5926	9355
S100A16	77	190	269
S100A14	37	21	27
S100A13	3210	3326	2325
S100A1	3523	8652	7265
CHTOP	1601	2620	3204
SNAPIN	1044	2354	1454
ILF2	1787	1697	1604
NPR1	7282	3505	5032
INTS3	656	1332	839
AL513523.2	6396	2019	4591
SLC27A3	1477	777	1139
GATAD2B	256	380	178
DENND4B	6532	9615	8231
CRTC2	981	719	896
SLC39A1	1410	734	1338
CREB3L4	9390	3523	4415
JTB	197	34	167
RAB13	1290	1889	1706
RPS27	162	115	188
NUP210L	1558	1641	2251
TPM3	359	377	296
C1orf189	116	303	366
C1orf43	1036	558	1131
UBAP2L	1019	2887	1080
HAX1	193	241	274
AQP10	2540	5018	2482
ATP8B2	9463	7867	4656
IL6R	22819	21734	14172
SHE	806	2484	4767
TDRD10	145	146	123
UBE2Q1	2182	3726	2560
CHRNB2	1768	1316	2316
ADAR	1259	2857	3521
KCNN3	1434	3813	5506
PMVK	3943	6826	5050
PBXIP1	1530	1197	1354
PYGO2	3581	3989	3003
SHC1	552	586	104
CKS1B	135	723	396
FLAD1	218	384	735
LENEP	1202	1080	652
ZBTB7B	2164	1747	1205
DCST2	6998	8995	3120
DCST1	5497	7482	4269
ADAM15	3082	1221	1656
EFNA4	1631	1227	2240
RP11-540D14.8	1529	2227	1903
EFNA3	5350	2381	6252
EFNA1	5606	7462	7582
SLC50A1	942	1046	1398
DPM3	2593	1496	2413
KRTCAP2	4822	4257	3111
RP11-201K10.3	2561	1466	2353
TRIM46	839	1623	403
MUC1	3167	1438	3635
AC234582.2	7860	19631	9678
AC234582.1	1492	432	1710
THBS3	9664	3314	6385
MTX1	190	287	299
GBA	5025	2547	3059
FAM189B	3672	7782	2931
SCAMP3	6183	2017	4095
CLK2	335	532	658
HCN3	4006	5274	2171
PKLR	1642	549	870
FDPS	10903	4883	6374
RUSC1	9711	10219	4043
ASH1L	7816	9768	2842
MSTO1	6391	16905	4282
YY1AP1	2157	1412	970
DAP3	3786	2712	3131
GON4L	3393	1920	3688
SYT11	1412	4587	6465
RIT1	954	374	331
KIAA0907	413	377	218
RXFP4	377	260	254
ARHGEF2	3852	5586	2086
SSR2	3295	1914	1857
UBQLN4	2836	919	1099
LAMTOR2	608	1079	635
RAB25	1686	1305	1069
MEX3A	143	274	241
LMNA	1118	1166	1634
SEMA4A	375	538	411
SLC25A44	10902	7194	5450
PMF1-BGLAP	2038	1175	963
PMF1	229	156	167
BGLAP	5098	3986	1696
PAQR6	144	190	212
SMG5	3	13	12
TMEM79	3085	1146	2360
GLMP	2107	536	2061
VHLL	61	209	382
CCT3	5049	4146	2867
TSACC	2003	5994	8800
RHBG	1253	1761	1994
C1orf61	1576	2204	1155
MEF2D	505	241	315
IQGAP3	6	10	1
TTC24	1726	1089	2234
NAXE	3306	2891	2133
GPATCH4	3328	3168	2878
AL365181.1	1344	770	863
HAPLN2	4404	3457	2405
BCAN	2541	1328	2291
NES	2630	3692	7514
CRABP2	4856	5347	3323
ISG20L2	593	671	854
RRNAD1	6449	4056	5375
MRPL24	4506	7931	4940
HDGF	4516	9627	3402
PRCC	3617	2776	2178
SH2D2A	666	339	724
NTRK1	4401	4558	7116
INSRR	2773	3784	3218
PEAR1	563	301	928
LRRC71	4732	4500	5090
ARHGEF11	2475	524	1950
ETV3L	3566	1991	2837
ETV3	3333	8041	2993
FCRL5	2641	3397	2526
FCRL4	1813	4900	2906
FCRL3	1937	1550	2108
FCRL2	2325	2190	2359
FCRL1	92	221	203
CD5L	510	442	627
KIRREL	5184	8043	9875
CD1D	2633	962	2195
CD1A	2500	837	2059
CD1C	796	1232	1283
CD1B	14303	9052	7850
CD1E	4749	11678	7323
OR10T2	49	49	42
OR10K2	3161	2931	7590
OR10K1	11623	10453	5752
OR10R2	2108	1887	1606
OR6Y1	1979	1184	1652
OR6P1	14873	7641	5091
OR10Z1	358	656	449
SPTA1	1716	4818	1223
OR6K2	0	6	4
OR6K3	355	533	178
OR6K6	6608	7943	8956
OR6N1	11117	18287	29696
OR6N2	9731	3908	6633
MNDA	1751	1831	1926
PYHIN1	1231	2480	3692
IFI16	461	998	1871
AIM2	6360	7516	6636
CADM3	2246	3216	1388
ACKR1	1238	660	325
FCER1A	1299	4973	2928
OR10J3	2421	2192	1942
OR10J1	522	611	488
OR10J5	618	768	650
APCS	4529	2485	3038
CRP	673	2367	1440
DUSP23	3370	1604	1431
FCRL6	1083	3413	1699
SLAMF8	3462	7314	3750
C1orf204	4328	2628	1188
VSIG8	1606	2216	2098
RP11-190A12.7	10416	12277	6137
CFAP45	1189	1690	1146
TAGLN2	19724	10363	8727
IGSF9	623	407	205
SLAMF9	85	261	291
KCNJ10	1147	1486	1251
PIGM	1940	972	1982
KCNJ9	5386	3969	1988
IGSF8	813	689	1026
ATP1A2	26	39	51
ATP1A4	2031	1174	3053
CASQ1	4962	3662	5204
PEA15	1254	926	804
DCAF8	86	150	136
RP11-574F21.3	399	560	783
PEX19	1871	2170	1690
COPA	1673	1742	2986
NCSTN	11464	6384	17337
NHLH1	2316	1222	1390
VANGL2	1335	1348	2561
SLAMF6	615	1781	713
CD84	1542	1927	1153
SLAMF1	2577	1674	5951
CD48	990	2303	1712
SLAMF7	119	149	141
LY9	256	96	213
CD244	1140	2402	2138
ITLN1	4631	6887	2159
ITLN2	32	27	44
F11R	2139	971	339
RP11-544M22.13	144	128	86
TSTD1	5198	6966	3826
USF1	922	710	562
ARHGAP30	631	1959	2016
AL591806.1	2433	4527	8571
NECTIN4	621	1193	599
KLHDC9	1785	1354	1587
PFDN2	4184	1955	2114
NIT1	13873	8194	4733
DEDD	805	926	530
UFC1	1789	910	649
USP21	8387	6268	12626
PPOX	336	402	307
B4GALT3	1601	2569	2908
ADAMTS4	3444	8313	4326
NDUFS2	625	585	2032
FCER1G	1182	3127	2312
APOA2	4955	3720	10755
TOMM40L	274	360	433
NR1I3	6117	10962	6679
PCP4L1	4349	5072	3931
MPZ	1210	2714	1507
SDHC	1585	3797	1895
CFAP126	1161	955	1213
FCGR2A	412	602	343
HSPA6	4221	5900	2919
FCGR3A	409	710	568
FCGR3B	2974	1907	2214
FCGR2B	2643	1415	519
FCRLA	31338	21545	13286
FCRLB	10349	10228	6170
DUSP12	4136	2213	2338
ATF6	718	599	276
OLFML2B	6494	6628	8827
NOS1AP	160	162	286
RP11-565P22.6	1419	686	1666
C1orf226	86	104	135
C1orf111	844	535	1456
SH2D1B	3544	2649	3513
UHMK1	7605	5570	8498
UAP1	287	94	164
DDR2	3783	11240	8669
HSD17B7	10236	4696	11263
CCDC190	10572	13767	2178
RGS4	1057	518	876
RGS5	4773	4472	2151
NUF2	4591	4499	4005
PBX1	2901	1644	1695
LMX1A	4249	4347	5562
RXRG	816	854	542
LRRC52	32	53	21
MGST3	6490	4996	6105
ALDH9A1	1357	1525	1471
TMCO1	786	3125	2166
UCK2	2268	3956	2408
FAM78B	3161	4941	4653
POGK	2898	4021	4263
TADA1	530	644	886
ILDR2	3987	3349	8067
MAEL	1150	2087	2652
GPA33	103	53	92
DUSP27	852	1463	971
POU2F1	2038	1716	757
CD247	695	587	1164
CREG1	2081	1283	1655
RCSD1	1573	1022	1560
MPZL1	2932	4823	4451
ADCY10	1185	625	996
MPC2	4761	4442	4918
DCAF6	22916	15311	10425
GPR161	19162	8892	8659
TIPRL	1699	1561	3023
SFT2D2	3282	3294	6390
TBX19	1392	1827	2269
XCL2	1786	1322	1558
XCL1	165	379	142
DPT	2663	8182	6345
ATP1B1	1056	1535	1367
NME7	3551	5217	3629
BLZF1	2223	4670	3276
CCDC181	3258	7447	8933
SLC19A2	2070	1046	919
F5	1476	873	1376
SELP	162	96	85
C1orf112	8264	9823	14414
SELL	991	580	411
SELE	2064	1043	2939
METTL18	1475	1070	1166
SCYL3	7228	2697	7216
KIFAP3	3005	5386	1710
METTL11B	2052	3795	2460
GORAB	149	365	105
PRRX1	3715	2177	3390
MROH9	1995	1798	889
FMO3	2654	1143	3088
FMO2	1277	1534	1671
FMO1	5789	9020	3537
FMO4	4872	3553	6792
PRRC2C	5811	5564	5550
RP3-454G6.2	732	1067	1597
MYOC	245	688	642
VAMP4	1872	1006	2412
METTL13	329	278	267
DNM3	6022	5321	4192
PIGC	4291	3004	3101
C1orf105	5915	5759	12222
SUCO	6232	4009	4675
FASLG	932	522	1030
TNFSF18	4118	4692	4989
TNFSF4	2499	9139	4770
PRDX6	121	212	235
SLC9C2	2285	2101	705
ANKRD45	38	41	35
RP11-360D2.1	4079	3477	3996
KLHL20	2936	11161	8017
CENPL	1100	2044	1119
DARS2	2272	2075	1726
ZBTB37	6615	8571	5673
SERPINC1	340	622	297
RC3H1	598	526	923
RABGAP1L	2554	3267	4335
GPR52	6851	5624	5422
CACYBP	619	1074	393
MRPS14	2810	4330	1654
TNN	929	1196	700
KIAA0040	527	837	1007
TNR	26972	3378	8176
RFWD2	139	115	175
PAPPA2	633	436	1205
ASTN1	3601	2648	3442
BRINP2	1944	1664	6314
SEC16B	3034	6613	6547
RASAL2	26	11	41
LINC00083	2077	1375	2776
TEX35	1954	5420	3629
RALGPS2	4919	2658	2765
ANGPTL1	1789	3028	1682
FAM20B	2577	2004	1805
TOR3A	3617	1629	3144
ABL2	2754	6945	3800
SOAT1	448	226	251
AXDND1	1368	3413	2126
NPHS2	1738	1674	885
TDRD5	1964	1399	1923
FAM163A	2908	1043	776
TOR1AIP2	4372	5255	9065
TOR1AIP1	353	539	586
CEP350	2195	2089	849
QSOX1	3595	2949	2070
LHX4	812	1430	784
ACBD6	6874	4945	3456
XPR1	279	349	330
KIAA1614	2113	1981	1581
STX6	449	1033	2280
MR1	790	1590	504
IER5	1229	899	832
CACNA1E	5569	2911	1112
ZNF648	2051	1254	3101
GLUL	5319	7631	2450
TEDDM1	4694	2411	2184
RGSL1	671	728	1158
RNASEL	2670	1747	1013
RGS16	3960	3739	9972
RGS8	4125	4527	5973
NPL	5994	5999	5787
DHX9	80	59	64
SHCBP1L	564	558	1321
LAMC1	614	809	1090
LAMC2	1113	1018	852
NMNAT2	1218	1668	307
SMG7	3810	7624	7034
NCF2	2472	1217	1306
ARPC5	117	93	95
RGL1	2750	1325	4359
APOBEC4	372	154	336
COLGALT2	2433	9702	5159
TSEN15	4297	4176	4309
C1orf21	841	1694	618
EDEM3	1129	1143	389
FAM129A	1524	830	978
RNF2	3964	1843	3196
TRMT1L	106	179	168
SWT1	1331	761	403
IVNS1ABP	8014	2390	4708
HMCN1	926	745	1014
PRG4	672	597	1464
TPR	231	324	357
C1orf27	1302	2380	3046
AL596220.1	2506	2466	4078
OCLM	1293	1597	961
PDC	2643	3157	3144
PTGS2	1912	915	1328
PLA2G4A	5305	4010	3349
BRINP3	8808	4216	7543
RGS18	6774	5702	6301
RGS21	1102	776	625
RGS1	7162	13138	2992
RGS13	1510	3028	1283
RGS2	1795	2278	1142
UCHL5	4169	3756	8979
TROVE2	3805	639	1059
GLRX2	1620	2427	4328
CDC73	1671	667	3859
B3GALT2	1271	1210	1753
KCNT2	9444	9988	11758
CFH	4653	2176	3253
CFHR3	1436	1438	1730
RP4-608O15.3	871	942	782
CFHR1	717	2408	4103
CFHR4	2223	2666	3004
CFHR2	285	253	335
CFHR5	489	459	633
F13B	55	47	47
ASPM	943	1036	555
ZBTB41	519	710	274
CRB1	4082	3750	2421
DENND1B	253	99	120
C1orf53	5896	9580	5199
LHX9	67	235	197
NEK7	1116	2381	1590
ATP6V1G3	89	48	108
PTPRC	4983	13104	14900
NR5A2	27	106	50
ZNF281	1841	2307	1421
KIF14	10468	5252	13140
DDX59	1658	1050	494
CAMSAP2	2783	2745	2076
GPR25	5745	1287	1834
C1orf106	336	160	441
KIF21B	4419	6242	5191
CACNA1S	474	200	669
ASCL5	891	1433	1105
TMEM9	1504	1239	2289
IGFN1	2559	2573	5946
PKP1	9993	7029	9326
TNNT2	2262	3193	2053
LAD1	672	1163	1082
TNNI1	2687	2760	1730
PHLDA3	6348	5294	5205
CSRP1	2399	777	492
NAV1	141	250	177
IPO9	1104	655	1746
SHISA4	856	1584	2303
LMOD1	1791	3712	2461
TIMM17A	63	84	68
RNPEP	10805	4144	6574
ELF3	646	560	921
GPR37L1	644	555	334
ARL8A	3868	2288	4119
PTPN7	2198	2904	2033
LGR6	2669	2799	2653
UBE2T	1886	2489	3482
PPP1R12B	324	409	223
SYT2	9227	6774	7214
KDM5B	5142	4962	3945
RABIF	1726	928	616
KLHL12	4873	1716	942
ADIPOR1	431	519	214
CYB5R1	10670	3336	4619
TMEM183A	1279	1968	3514
PPFIA4	618	505	736
MYOG	4864	2069	4108
ADORA1	6710	5039	3336
MYBPH	928	1573	334
CHI3L1	80	168	95
CHIT1	2558	3778	1239
BTG2	1653	1930	1084
FMOD	446	252	212
PRELP	7838	9763	7375
OPTC	5631	6701	5765
ATP2B4	2254	1092	1253
LAX1	2335	4225	1678
ZC3H11A	65	83	79
ZBED6	1045	979	902
SNRPE	6281	7106	4752
SOX13	266	282	180
ETNK2	251	322	810
REN	2632	1104	1266
KISS1	1027	584	329
GOLT1A	917	596	754
PLEKHA6	8622	5800	11709
PPP1R15B	11462	11523	8481
PIK3C2B	1968	1396	1259
MDM4	769	1423	1817
LRRN2	1229	1727	1055
NFASC	497	707	1400
CNTN2	2969	1204	1514
TMEM81	2225	4371	5306
RBBP5	615	989	615
DSTYK	270	1259	684
TMCC2	14790	8170	8236
NUAK2	762	2080	1720
KLHDC8A	4808	3266	4195
LEMD1	1391	1982	2388
CDK18	417	518	615
MFSD4A	645	483	1675
ELK4	471	491	402
SLC45A3	2378	7982	3345
NUCKS1	3327	3399	2647
RAB29	230	131	331
SLC41A1	1186	931	1613
PM20D1	10330	5349	6669
SLC26A9	1320	1084	1289
RAB7B	4062	1784	1439
CTSE	956	2008	3142
C1orf186	133	110	172
AVPR1B	6944	5072	4850
FAM72A	654	698	508
SRGAP2	61	86	44
IKBKE	2137	6335	6388
RASSF5	523	1162	1511
EIF2D	2313	3288	5367
DYRK3	3852	5820	2840
MAPKAPK2	4646	6170	6899
IL10	1041	1224	598
IL19	7858	5332	6444
IL20	1335	2201	1419
IL24	13715	8524	10592
FCMR	159	171	147
PIGR	1220	1660	2051
FCAMR	1524	681	2689
C1orf116	12	19	24
PFKFB2	197	301	169
YOD1	186	102	232
C4BPB	1749	1247	2847
C4BPA	8552	5824	5730
CD55	163	72	106
CR2	1272	1528	1521
CR1	9699	8439	14993
CR1L	4801	2865	3413
CD46	1076	1130	578
CD34	10406	6659	27068
PLXNA2	6784	11896	3462
CAMK1G	2109	4523	2491
LAMB3	5234	6426	2844
G0S2	991	561	330
HSD11B1	1481	1614	1464
TRAF3IP3	3910	1325	3508
C1orf74	6950	10496	11355
IRF6	1669	2977	2574
DIEXF	7973	4096	6845
SYT14	121	343	192
AL022397.1	1486	635	488
SERTAD4	8895	4011	6450
HHAT	3545	1750	2020
KCNH1	1734	1158	2136
RCOR3	14837	3835	6884
TRAF5	461	944	1006
RD3	1093	1311	1675
SLC30A1	2077	2310	3291
NEK2	3946	3748	6393
LPGAT1	1772	994	1974
INTS7	10746	12007	5568
DTL	221	196	228
PPP2R5A	1810	1333	1728
TMEM206	1806	726	844
NENF	3915	7067	5273
ATF3	4520	2078	5075
FAM71A	128	101	131
BATF3	368	678	817
NSL1	3095	2722	1413
TATDN3	3075	2287	2939
SPATA45	4411	1656	3196
FLVCR1	1292	1496	340
VASH2	4642	5775	3733
ANGEL2	1014	505	1116
RPS6KC1	1105	1960	2935
PROX1	119	233	391
SMYD2	90	132	55
PTPN14	1100	2145	2549
CENPF	58	21	33
KCNK2	3128	2718	2164
KCTD3	7928	8002	6109
USH2A	2110	670	1819
ESRRG	75	95	128
GPATCH2	4241	1835	1730
SPATA17	1311	1778	934
RRP15	141	232	128
TGFB2	3023	3652	4617
LYPLAL1	648	436	729
ZC3H11B	6828	6502	2553
SLC30A10	4177	1986	993
EPRS	3637	4233	4531
BPNT1	505	459	531
IARS2	406	741	543
RAB3GAP2	4125	6192	2795
MARK1	29	47	21
C1orf115	1096	879	1322
MARC2	2516	1671	1142
MARC1	480	511	990
HLX	205	809	630
DUSP10	610	94	302
HHIPL2	1101	892	556
TAF1A	2621	1857	4808
MIA3	2010	2453	1651
AIDA	335	212	407
BROX	786	2782	1012
FAM177B	9761	18168	7522
DISP1	919	882	1584
TLR5	5489	8175	5129
SUSD4	4247	1798	4731
CCDC185	2485	2765	3983
CAPN8	6384	5333	2966
CAPN2	4191	3322	3495
TP53BP2	1527	2507	2779
FBXO28	6946	4442	5705
DEGS1	137	78	220
NVL	2645	3179	4716
CNIH4	7872	9505	5338
WDR26	878	769	739
CNIH3	2726	2207	4441
DNAH14	865	605	1149
LBR	3126	3012	2222
ENAH	2476	993	1630
SRP9	9233	11064	19293
EPHX1	129	66	86
TMEM63A	1513	1071	2799
LEFTY1	2144	1484	1405
RP4-559A3.7	119	60	121
PYCR2	400	558	144
LEFTY2	26	45	69
SDE2	1320	878	1502
H3F3A	996	2594	777
ACBD3	78	113	72
MIXL1	891	989	464
LIN9	1358	1013	544
PARP1	4255	3647	912
STUM	17980	7863	12985
ITPKB	5260	5764	4179
PSEN2	698	601	1011
ADCK3	2804	2439	6703
CDC42BPA	5262	1095	3888
ZNF678	446	1050	377
SNAP47	1238	1061	515
JMJD4	333	247	249
PRSS38	633	1469	668
WNT9A	1285	640	1300
WNT3A	833	1073	704
